user_id,transaction_id,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,acct_num,profile,trans_num,trans_date,trans_time,unix_time,category,amt,is_fraud,merchant,merch_lat,merch_long,customer_num_trans_1_day,customer_num_trans_7_day,customer_num_trans_30_day,trans_time_secs,trans_time_hrs,trans_time_is_night,trans_time_day,trans_date_is_weekend,customer_avg_amout_1_day,customer_avg_amount_7_day,customer_avg_amount_30_day,merchant_num_trans_1_day,merchant_num_trans_7_day,merchant_num_trans_30_day,merchant_risk_1_day,merchant_risk_7_day,merchant_risk_30_day,merchant_risk_90_day
042-97-8567,4998074458580,Phillip,Hanson,M,83506 Michael Coves Suite 199,Rockwell,IA,50469,43.0032,-93.2167,1574,Water quality scientist,1968-04-23,639340683686,adults_50up_male_rural.json,6554402c1ed2a2828d2c35f38c79a23b,2022-06-29,04:30:49,1656473449,grocery_pos,145.34,0,fraud_Schamberger-O'Keefe,43.849143,-93.213049,3,3,8,38570,12,0,2,0,65.98,19.04,11.01,1593.36,99920.07,291198.07,6,8,10,20
715-47-4728,4006289223843579,Lisa,Gilbert,F,458 Eric Circles Suite 475,Harvest,AL,35749,34.8273,-86.7499,20575,"Editor, commissioning",1989-04-27,298914635118,adults_2550_female_urban.json,61d4fdeb1970bb519f4d2fdf9502eb70,2022-06-20,07:05:01,1655705101,grocery_pos,185.01,0,fraud_Bogisich Inc,35.199375,-86.661119,0,2,7,86121,22,1,0,0,74.23,68.21,25.42,3388.53,49184.76,851069.79,7,13,13,25
247-76-5092,180000273008690,Jeanette,Mcclure,F,16831 Elizabeth Via,Miami,FL,33133,25.7378,-80.2248,1737737,Veterinary surgeon,1994-01-25,903381263204,adults_2550_female_urban.json,881e8161aa0153996d68f29871e5323d,2022-08-26,20:23:42,1661541822,shopping_net,171.91,0,fraud_Jast Ltd,25.688204,-80.137527,0,0,5,47959,11,0,4,0,60.42,5.15,43.88,649.51,2002.74,456393.02,3,15,17,22
365-26-1190,3554968771228931,Carrie,Cook,F,36564 Lopez Mission Apt. 586,Kilgore,TX,75662,32.3836,-94.8653,24536,Ergonomist,1983-08-07,286053720375,adults_2550_female_urban.json,c70d50c2d011917e22a17bf24915748e,2023-05-04,16:05:31,1683212731,travel,1.45,0,fraud_Hackett Group,32.367183,-94.120212,6,11,18,24362,19,0,3,0,44.27,2.46,43.04,4448.07,82663.99,104177.22,5,12,18,12
854-97-1661,180006983292409,Bobby,Bennett,M,68073 Ruth Cove,Leesburg,GA,31763,31.6812,-84.1593,23304,"Teacher, special educational needs",2003-10-10,972654374330,young_adults_male_urban.json,c70710110442a50ade1450af74963486,2023-04-25,17:11:41,1682439101,travel,4.0,0,fraud_Tillman LLC,32.636371,-85.027191,6,9,16,59990,4,0,1,0,19.71,30.43,22.06,2682.8,74071.52,86944.08,5,12,18,50
599-64-5749,3536203635654228,Misty,Yu,F,0960 Melissa Locks,Desert Hot Springs,CA,92240,33.9531,-116.5219,43525,Materials engineer,1990-08-05,159342451032,adults_2550_female_urban.json,5371cb1f61f3c840c0aa83cef8dc7baa,2022-05-09,00:20:53,1652052053,gas_transport,2.87,0,"fraud_Raynor, Reinger and Hagenes",33.377619,-116.132913,3,6,15,3288,2,1,0,0,65.43,16.18,22.86,2587.14,97821.12,664645.87,3,5,6,49
049-84-3068,4979139448578158,Taylor,Griffin,F,39926 Jones Meadows Suite 901,Alexandria,VA,22306,38.7589,-77.0873,321490,Surgeon,1968-11-16,762645681833,adults_50up_female_urban.json,9d3998b5df45504d6af8ad694c45a76b,2022-10-17,06:49:19,1665985759,shopping_pos,3.24,0,fraud_Pagac LLC,38.203851,-76.505014,5,9,14,56445,13,0,0,0,22.62,56.63,12.99,659.34,89299.12,632080.14,4,7,9,8
275-54-0046,5589039544490911,Antonio,Zimmerman,M,6805 Riddle Islands,Ringgold,GA,30736,34.9205,-85.1549,41029,Diplomatic Services operational officer,1990-05-11,314276403947,adults_2550_male_urban.json,76251d4f1f5d97f3e7e35966175f2eaa,2023-01-24,21:16:23,1674591383,home,40.53,0,fraud_Renner Ltd,35.29916,-84.46232,4,8,13,58858,21,1,1,0,60.36,49.53,33.26,4014.9,60566.29,760678.73,3,12,17,28
052-73-2842,213110388781510,Stephanie,Garcia,F,5401 Thompson Haven,Lakeland,FL,33803,28.014,-81.9523,237282,Corporate treasurer,1999-08-31,389100908187,young_adults_female_urban.json,019e40b66ba1e7c1c64d74107d92a302,2022-12-10,22:43:05,1670708585,food_dining,4.67,0,fraud_Runte-Mohr,27.552642,-81.477826,6,10,17,24690,22,1,5,1,39.99,77.16,5.24,3222.21,94812.88,857692.47,2,13,13,21
578-83-8284,3517331571604262,Teresa,Wilcox,F,7165 Melanie Greens Apt. 526,Woodstock,GA,30188,34.106,-84.5117,89239,Games developer,1929-06-19,748806080129,adults_50up_female_urban.json,2ab1925ce262b86ad30812b89f570868,2022-06-01,02:42:22,1654047742,gas_transport,112.81,0,fraud_Emard Inc,33.608266,-84.935937,2,3,11,85799,17,0,2,0,11.95,1.51,28.33,241.03,43583.38,573065.01,2,4,12,36
605-89-8341,180078367465984,Jose,Hammond,M,45317 Randolph Crest Suite 317,Meridian,ID,83646,43.6498,-116.4306,84106,"Pharmacist, community",1984-10-04,524058249301,adults_2550_male_urban.json,70b2acbcd983b241baa0f14384dba12a,2023-04-18,13:04:27,1681819467,personal_care,45.51,0,fraud_Prosacco LLC,44.165631,-115.927745,2,2,7,70932,14,0,1,0,89.55,85.24,24.2,933.03,57590.7,809905.69,5,5,5,29
020-02-1622,379354198932091,Kristin,Ray,F,5955 Jim Manor,Metairie,LA,70002,30.0098,-90.163,137067,Drilling engineer,1978-07-01,783431786721,adults_2550_female_urban.json,a78760ac6780c3a500eee2137aa08c19,2022-11-06,23:21:25,1667773285,shopping_pos,169.36,0,"fraud_Baumbach, Hodkiewicz and Walsh",29.895569,-90.15622,0,1,10,29290,22,1,6,1,40.13,47.23,19.15,4770.82,8624.49,971796.93,4,9,17,42
886-96-4653,4506884393939606,James,Thomas,M,82391 Brenda Mountains Suite 454,Brooklyn,NY,11208,40.6762,-73.8736,2504700,Media buyer,1994-02-14,787781305520,adults_2550_male_urban.json,74cac105ed62abe75fe90db9225fb321,2023-01-08,22:39:59,1673213999,health_fitness,5.1,0,fraud_Friesen Ltd,40.667456,-73.365014,2,3,13,13046,11,0,6,1,50.26,34.38,34.27,2032.96,36663.86,850709.67,5,5,14,41
788-18-5284,3537731802280665,Michelle,Valentine,F,04593 Estes Extension Apt. 796,Kirkland,WA,98034,47.7188,-122.1966,74745,Retail manager,2001-10-03,98200481887,young_adults_female_urban.json,df75f7a1b673ae31f00f7e5b33dff1b1,2022-12-31,22:24:17,1672521857,health_fitness,109.28,0,"fraud_Brown, Homenick and Lesch",48.330472,-121.532606,2,5,10,18511,0,1,5,1,86.68,25.82,50.34,901.78,29154.74,274938.35,6,11,19,18
029-41-3034,4574443138005137,Eric,Mathews,M,424 Christian Hills,Huntington Beach,CA,92649,33.718,-118.0505,190249,Dealer,1991-09-22,14793714756,adults_2550_male_urban.json,29a650f2e08a0e7f434382058e9fd257,2022-09-17,14:29:59,1663421399,shopping_net,69.31,0,"fraud_Kihn, Abernathy and Douglas",33.242586,-118.907668,4,4,13,9833,22,1,5,1,68.53,14.27,27.37,2122.5,25948.53,916666.49,6,15,18,37
314-61-7901,213115260748693,Michelle,Lewis,F,784 George Station,Lehighton,PA,18235,40.8299,-75.6974,19353,Operations geologist,1987-01-16,441951254519,adults_2550_female_urban.json,01538f5fc92e50746f9aca22dbf46819,2022-11-26,23:49:13,1669502953,entertainment,34.29,0,"fraud_Runolfsdottir, Mueller and Hand",40.086989,-74.83379,0,3,11,52936,1,1,5,1,30.34,27.96,35.83,2713.4,12512.78,64936.14,1,3,22,35
066-47-2244,374165064330540,Antonio,Ramsey,M,1482 Bond Point Apt. 725,Macon,GA,31204,32.8424,-83.6766,165895,Optometrist,1933-09-21,927656260070,adults_50up_male_urban.json,494f395d53debc814c51662533928f5f,2022-07-21,07:59:45,1658386785,misc_net,46.93,0,"fraud_Ferry, Lynch and Kautzer",33.408944,-84.570836,6,6,14,25176,15,0,3,0,56.1,40.45,36.28,1369.62,10604.45,386062.45,1,12,17,37
756-32-3017,213199970244045,Tanya,Harris,F,077 Elizabeth Extensions,Jeffersonville,IN,47130,38.3078,-85.7359,44722,Fashion designer,1999-03-24,363687859321,young_adults_female_urban.json,b4df9a0773124fda251ac30f8c961b36,2022-10-01,18:32:05,1664645525,shopping_net,97.28,0,fraud_Schmidt and Sons,38.759128,-85.548091,1,4,9,25312,7,0,5,1,83.43,79.42,46.92,4130.55,42421.0,321704.59,6,10,14,15
406-18-3103,4826388645219721436,Gary,Thompson,M,349 Daniel Centers,Bakersfield,CA,93305,35.3855,-118.986,520197,"Geneticist, molecular",1993-08-19,976502431949,adults_2550_male_urban.json,4060adbd818a26b5911be639d9ec7e87,2022-08-12,11:22:09,1660299729,misc_net,78.0,0,fraud_Kerluke PLC,34.766933,-119.761542,5,6,12,7498,16,0,4,0,3.99,46.27,10.34,2185.35,83930.22,624365.66,7,13,21,38
539-99-0906,3566240980492088,Mike,Edwards,M,2447 Michael Viaduct Suite 134,Chicago,IL,60608,41.8515,-87.6694,2680484,Chief Financial Officer,1962-04-24,571074836276,adults_50up_male_urban.json,31ef93462333706c87db7b492babc6dc,2022-11-04,09:53:25,1667552005,entertainment,25.49,0,fraud_Nienow PLC,42.565796,-86.805171,1,1,8,80434,8,0,4,0,18.17,34.3,40.51,2578.81,15743.62,1075513.16,6,11,23,11
125-28-0397,6556549344173159,Melissa,Petty,F,23521 Jacob Brook,Saint Paul,MN,55124,44.7497,-93.2029,753116,Higher education lecturer,1994-10-22,788806018454,adults_2550_female_urban.json,9d9c65cc442fc2006950ce0c2cadd233,2022-07-26,02:51:08,1658800268,misc_net,239.32,0,"fraud_Tillman, Fritsch and Schmitt",43.916142,-92.595663,3,5,10,46726,6,0,1,0,19.75,27.91,9.96,686.39,92784.09,648557.82,3,14,23,32
627-65-5354,3517524001755049,Kevin,Allen,M,141 Susan Oval Apt. 153,Cleveland,OK,74020,36.2553,-96.423,7294,"Engineer, biomedical",1975-09-20,966192412676,adults_2550_male_urban.json,92bf7747e8b7dc83a8c73ae3396e2ffc,2022-09-27,23:58:11,1664319491,shopping_net,8.73,0,"fraud_Mosciski, Ziemann and Farrell",36.361076,-96.996353,4,5,11,75749,3,1,1,0,13.26,50.17,49.75,3096.0,64603.93,136632.1,6,11,13,20
220-69-7595,2245490536046364,Todd,Gordon,M,3124 Price Port,Houston,TX,77086,29.9227,-95.4939,2906700,"Lecturer, further education",1977-02-24,777723024731,adults_2550_male_urban.json,15215685151f5bb4fcf59a1720019ec0,2022-08-31,13:58:00,1661950680,misc_pos,2.33,0,"fraud_Yost, Block and Koepp",30.434403,-96.122721,0,5,13,40220,16,0,2,0,69.36,60.05,11.6,447.9,17087.99,534527.8,2,3,15,10
210-04-3342,4311175953233174,Michael,Reed,M,4817 Brad Mill Apt. 527,Peabody,MA,1960,42.5326,-70.9612,50944,Chartered accountant,1954-11-17,675874400562,adults_50up_male_urban.json,d94bbbbae57c62a2f985c224fc4951cf,2022-08-04,04:11:44,1659582704,misc_pos,5.53,0,fraud_Hermann-Gaylord,42.491918,-71.376143,0,4,10,54587,1,1,3,0,38.88,57.12,14.4,2461.47,60382.97,566794.58,4,15,23,46
121-50-0887,38916964743952,Joseph,Medina,M,79287 Tabitha Passage Apt. 634,Bellflower,CA,90706,33.8867,-118.1265,76615,Production manager,1978-04-25,926005441412,adults_2550_male_urban.json,062b794da06f2f285c3e7df3049423d3,2022-08-12,08:33:48,1660289628,misc_net,70.19,0,"fraud_Greenfelder, Bartoletti and Davis",33.216091,-119.078531,3,3,11,69550,5,0,4,0,2.62,83.82,36.07,780.08,26673.53,692369.31,7,11,14,18
834-80-4781,3590930022909970,Robert,Baker,M,07493 Ashley Freeway,Corona,NY,11368,40.7453,-73.8611,109931,Insurance broker,1956-01-29,267552781123,adults_50up_male_urban.json,c74e9e1bc8bc8b799d67dd1727b255f7,2023-01-01,23:59:01,1672613941,home,29.29,0,fraud_Pollich LLC,40.954124,-74.817014,4,4,11,33565,1,1,6,1,6.78,36.3,31.43,4951.0,90390.57,896651.02,7,8,11,42
476-48-0566,4309085760396888,Denise,Bryan,F,64767 Dylan Skyway Suite 732,American Fork,UT,84003,40.3928,-111.7941,42384,Arts development officer,1985-11-09,963607840293,adults_2550_female_urban.json,44caa6382ee1b1d45592301c4ee5d47e,2023-02-25,13:41:35,1677328895,kids_pets,19.52,0,fraud_Waelchi-Wolf,40.968553,-112.184929,1,1,9,32093,5,0,5,1,52.76,42.84,3.07,2155.13,19320.95,260776.72,2,7,18,26
690-22-9932,639079942947,Dawn,Harrell,F,6091 Jessica Rapids Apt. 333,Pompano Beach,FL,33071,26.2435,-80.2601,425636,Chiropractor,1977-03-20,678825663900,adults_2550_female_urban.json,d365c58f813c518e9fd9bb5ba2d6cfcf,2022-07-16,05:35:34,1657946134,misc_net,18.33,0,fraud_Corwin-Gorczany,25.273116,-80.069482,5,8,17,12932,9,0,5,1,49.36,16.99,64.75,1397.4,74920.38,618311.71,3,14,22,47
365-24-7029,3513387960204159,Gabriella,Warren,F,91646 David Circles,Dardanelle,AR,72834,35.1955,-93.1873,10565,Dealer,1975-04-07,272875684309,adults_2550_female_urban.json,e7896b2ab612d2b25e8a1eaca0bf8524,2022-06-28,07:48:05,1656398885,grocery_pos,43.98,0,fraud_Koepp-Parker,35.433702,-92.316574,5,8,17,7744,11,0,1,0,43.91,77.63,39.07,4639.25,81944.81,551374.21,6,6,10,44
709-84-2015,6011612930209842,Eduardo,Humphrey,M,0024 Lane Port,Shreveport,LA,71105,32.4589,-93.7143,228095,"Psychologist, sport and exercise",1942-08-18,788385977473,adults_50up_male_urban.json,b30eac1dd7b40116f268327da929c692,2022-06-22,02:02:47,1655859767,gas_transport,301.18,1,"fraud_Schaefer, McGlynn and Bosco",32.677082,-93.337148,6,9,19,3485,21,1,2,0,49.12,3.8,67.82,4228.79,62634.61,347408.8,7,8,15,42
246-17-8926,180074810363454,Phillip,Combs,M,3238 Wilson Springs,Casey,IL,62420,39.3017,-87.9913,4759,Land,1985-12-10,130523087162,adults_2550_male_urban.json,12c30742158864bc74623602c39e6256,2022-08-11,10:58:42,1660211922,misc_net,49.68,0,fraud_Bogisich-Homenick,38.321085,-87.687496,2,4,14,33107,10,0,3,0,12.05,30.38,64.45,4043.87,15813.64,1048206.08,5,13,20,39
017-39-2391,38493549210188,Robert,Wagner,M,913 Kathryn Wall Apt. 575,Corpus Christi,TX,78404,27.7683,-97.4013,306433,"Engineer, materials",1989-04-18,337278066768,adults_2550_male_urban.json,2e6648fb5786d447316e462cb445c313,2022-07-02,03:09:11,1656727751,grocery_pos,53.89,0,fraud_Kiehn Inc,27.291686,-96.700756,2,5,12,35039,22,1,5,1,67.4,86.14,37.32,2718.75,31129.94,39173.75,2,6,7,32
485-98-8677,2717543734764276,Daniel,Conway,M,76388 Daniel Stravenue,Springfield,MO,65809,37.1852,-93.2057,219752,Metallurgist,1958-06-20,281414968435,adults_50up_male_urban.json,3d83d53054abe02198b14d3be6ad8a28,2022-07-13,07:57:46,1657695466,grocery_pos,3.18,0,fraud_McDermott-Weimann,37.281888,-93.812426,1,5,14,75673,21,1,2,0,53.8,85.41,48.26,739.73,77388.7,228208.36,0,11,11,37
792-14-1566,2281057223290301,Brandi,Cox,F,434 Katie Course,Mcdonough,GA,30252,33.4768,-84.055,90808,"Engineer, biomedical",1958-08-25,859288735101,adults_50up_female_urban.json,21169fe24d4c11f9ad3fb20bc9afe819,2023-04-09,13:36:54,1681043814,personal_care,27.23,0,fraud_Shanahan-Lehner,34.147804,-85.048609,1,1,8,38826,7,0,6,1,88.5,52.1,27.65,4272.87,4252.04,130889.81,6,13,14,50
009-93-2996,565337471512,Anthony,Reynolds,M,952 Anthony Harbor,Colorado Springs,CO,80918,38.9129,-104.7734,525713,Advertising art director,1969-10-16,554783496124,adults_50up_male_urban.json,6453aef729207041d598dee3a513ac4f,2022-07-02,00:55:27,1656719727,grocery_pos,106.63,0,fraud_Pacocha-O'Reilly,38.096814,-105.700388,0,0,9,17410,0,1,5,1,58.81,21.36,25.76,1548.82,65690.06,1063231.15,5,12,20,26
407-08-1440,4593920985660,James,Weaver,M,62376 Reed Islands,San Angelo,TX,76904,31.4194,-100.48,103927,"Teacher, special educational needs",1941-03-21,675475016088,adults_50up_male_urban.json,57094966865aba8c4cb63fe7588bea08,2023-02-26,19:33:07,1677436387,kids_pets,116.73,0,fraud_Wilkinson PLC,31.109471,-101.046286,5,10,17,24894,2,1,6,1,56.02,48.82,35.09,1345.01,95807.68,307373.32,3,3,6,37
812-80-4244,4642316544137277688,Ivan,Tapia,M,3494 Cindy Cape,Tampa,FL,33618,28.0763,-82.4852,717255,Health physicist,1952-11-15,471931004367,adults_50up_male_urban.json,d61a44fbd0a7a14b8f287af71f980798,2022-06-18,05:38:50,1655527130,grocery_pos,6.31,0,fraud_Heidenreich PLC,28.040027,-83.350022,4,6,15,14841,10,0,5,1,43.57,30.51,55.69,1866.98,48129.09,499096.98,1,13,18,47
517-07-6974,3535707217714102,Richard,Sweeney,M,306 Butler Ranch,Ypsilanti,MI,48197,42.2325,-83.6336,99318,Commercial art gallery manager,1991-05-03,216910644018,adults_2550_male_urban.json,e3f35d69648e38783621a9a91fe8c96c,2023-04-15,21:09:39,1681589379,personal_care,7.98,0,fraud_Bartoletti and Sons,43.023389,-84.062868,1,4,11,35656,4,0,5,1,22.67,58.99,6.09,1293.01,29406.23,867773.27,6,9,16,24
794-18-7378,6533861773643786,Cody,Allen,M,246 Taylor Walk Suite 010,Osseo,MN,55369,45.1284,-93.4589,65312,Television camera operator,1981-08-25,274590987745,adults_2550_male_urban.json,59c66f491542cb08185d4475dbe17776,2023-04-20,20:09:48,1682017788,personal_care,4.61,0,"fraud_Berge, Kautzer and Harris",44.290291,-94.416197,2,4,13,84052,20,0,3,0,54.6,11.31,60.25,1468.26,95701.23,1040770.94,7,10,18,45
722-20-4861,374124215141058,David,Collins,M,45397 Villegas Throughway Suite 732,Cape Girardeau,MO,63701,37.3168,-89.5459,44994,Medical physicist,1986-11-04,419690687211,adults_2550_male_urban.json,8bb2ac3a821423240c6ffb30aa3292a1,2023-01-28,13:33:26,1674909206,home,9.71,0,fraud_Altenwerth-Kilback,37.431995,-89.202021,6,10,20,17219,11,0,5,1,58.62,59.11,8.22,1583.41,72501.32,355278.7,7,13,21,27
028-61-5981,30151569714210,Tracy,Combs,M,33072 Freeman Forks Apt. 022,Columbus,OH,43230,40.0347,-82.8726,783285,Barrister's clerk,1950-08-15,394780618244,adults_50up_male_urban.json,78bfc741239b5c2dac8c456b69905993,2022-07-16,05:03:05,1657944185,grocery_pos,20.61,0,fraud_Bradtke PLC,40.996953,-82.672727,2,7,15,41642,23,1,5,1,52.14,28.33,12.3,1492.3,31993.95,1052039.27,6,6,14,24
839-21-2755,4404359736378203,Brad,Decker,M,37384 Patricia Glen,Branford,CT,6405,41.28,-72.8106,27860,Gaffer,1972-07-08,771894095121,adults_50up_male_urban.json,853327e61d84cba11381af4f925aaf39,2023-04-27,02:03:15,1682557395,grocery_pos,11.98,1,"fraud_Schumm, Bauch and Ondricka",40.453556,-73.387932,1,1,6,32232,11,0,3,0,15.77,49.9,51.92,1697.82,23135.69,1009497.61,3,7,12,12
216-81-4250,2228083457307112,Amy,Moore,F,965 Lambert Points,Dallas,TX,75208,32.7492,-96.8389,1263321,Product/process development scientist,1965-11-17,742961194546,adults_50up_female_urban.json,fae11693a2278aa1fd4c699ab1463163,2022-12-21,17:25:12,1671639912,health_fitness,3.09,0,"fraud_Hills, Hegmann and Schaefer",32.082617,-97.790804,3,6,14,51154,9,0,2,0,83.5,79.99,37.7,1899.1,73505.1,683262.42,0,5,16,38
453-06-9666,3560444746108287,William,Poole,M,102 Harper Shoals,Southaven,MS,38671,34.9771,-89.9992,46961,Multimedia programmer,1960-08-09,454069699321,adults_50up_male_urban.json,959e2130f6df2ec14d82eefe73ad8041,2023-03-11,19:15:22,1678558522,kids_pets,37.56,0,"fraud_Dare, Casper and Bartoletti",34.895867,-89.473272,6,6,12,84299,17,0,5,1,8.54,28.37,66.27,2075.16,10191.28,731331.48,4,13,15,33
322-22-7892,4871553331793134750,Steven,Hobbs,M,176 Mccoy Divide Apt. 000,Cary,IL,60013,42.2196,-88.2426,26872,Dramatherapist,2004-08-23,581962537302,young_adults_male_urban.json,e2a9abdf528d9589f75c441775b85685,2022-10-21,15:05:03,1666361103,shopping_pos,152.13,0,"fraud_Bins, Balistreri and Beatty",41.929097,-88.027282,0,3,8,5588,22,1,4,0,52.14,36.26,34.83,4978.06,97263.41,36196.18,6,9,11,18
455-58-5359,676316493698,David,Swanson,M,8523 Wright Centers,Des Moines,IA,50327,41.5815,-93.4848,222785,"Administrator, education",1979-03-06,852740804772,adults_2550_male_urban.json,fad55314d3f4ba8b79d244885f90a284,2022-09-01,23:33:49,1662071629,misc_pos,53.99,0,fraud_Spencer-Runolfsson,40.908281,-93.781257,2,3,12,70979,5,0,3,0,37.52,70.43,1.37,4132.11,14678.02,748317.9,3,7,17,28
381-88-0954,4062898240425144,Lisa,Baker,F,9753 Sanchez Haven,Converse,TX,78109,29.5173,-98.3217,34603,Tax inspector,1948-09-04,365022816341,adults_50up_female_urban.json,d0154b4cb567b39ef52459d92e8fb305,2022-10-29,10:24:26,1667035466,entertainment,3.53,0,"fraud_Parker, Nolan and Trantow",30.506567,-98.704552,3,6,12,8830,21,1,5,1,18.02,80.31,52.27,2290.49,77495.4,146952.05,2,10,18,45
138-43-8610,3544553190559984,Angela,Odom,F,44485 Margaret Mountain Apt. 749,Green Bay,WI,54313,44.5463,-88.1021,179116,Maintenance engineer,1967-06-24,627018409739,adults_50up_female_urban.json,3b9df931d5a0559d8bb914d615300caa,2022-07-10,03:16:20,1657419380,grocery_pos,302.18,0,"fraud_Osinski, Ledner and Leuschke",45.207367,-88.94148,2,5,14,85831,20,0,6,1,1.98,61.84,20.98,3433.87,44169.06,925915.41,5,14,21,30
112-25-1838,4073443121156869,Kathryn,Grant,F,091 Hart Corners Suite 063,West Covina,CA,91790,34.0673,-117.9366,108175,Pension scheme manager,1960-08-26,979286423727,adults_50up_female_urban.json,983f0a461b9272d97d00098ed650d0e0,2022-06-21,03:40:58,1655779258,grocery_pos,4.76,0,fraud_Murray-Smitham,34.83971,-117.526202,3,4,9,22262,16,0,1,0,40.25,18.26,59.66,1054.91,60198.94,294334.79,3,6,7,33
213-81-9367,3531916543089527,David,Thomas,M,91505 Aguirre Groves,Belmont,NC,28012,35.244,-81.044,20048,Heritage manager,1935-09-08,702497909163,adults_50up_male_urban.json,433121042ea803d59f99a4a291b8aa38,2022-12-24,16:33:31,1671896011,home,26.98,0,"fraud_Bahringer, Bergnaum and Quitzon",35.91518,-81.546404,6,9,19,26500,0,1,5,1,37.34,76.13,36.28,2865.69,42706.77,234249.69,5,5,10,31
010-86-7740,377453770964225,Holly,Clark,F,60312 Kimberly Common Suite 423,Bellevue,NE,68147,41.1758,-95.9553,60409,Special educational needs teacher,1990-08-31,89864831136,adults_2550_female_urban.json,56ad19cc643e4217a4894c958127c009,2022-08-12,06:23:27,1660281807,misc_pos,1.92,0,fraud_Stiedemann Inc,41.393695,-95.175694,0,4,11,49118,15,0,4,0,2.1,84.58,51.18,2777.33,56413.59,536376.06,4,10,17,30
028-28-3837,340049992665360,Mitchell,Bernard,M,731 Robinson Port Suite 624,Ocala,FL,34471,29.1605,-82.1288,207224,Risk manager,2002-02-16,788106355132,young_adults_male_urban.json,40c60ecf319591e53fdfd558af297971,2022-12-20,22:08:51,1671570531,food_dining,4.39,0,"fraud_Koss, McLaughlin and Mayer",30.084659,-81.966168,0,3,9,81893,10,0,1,0,35.78,22.5,58.47,1006.75,33778.58,69023.15,3,3,8,37
434-47-5662,4613552202279619,Matthew,Bryant,M,12808 Maxwell View,Graham,WA,98338,47.0246,-122.2936,24098,"Lighting technician, broadcasting/film/video",1978-11-19,75982061187,adults_2550_male_urban.json,1c0687cf9d8796e86cd4fab42519ade0,2022-12-18,15:01:09,1671372069,food_dining,71.79,0,fraud_Deckow-Dare,47.65306,-122.712439,5,5,12,37444,5,0,6,1,51.55,7.93,8.51,637.98,59902.32,383751.14,6,10,14,16
199-52-5669,30059482929841,Jody,Lee,F,69393 Tara Rue,Holly Springs,MS,38635,34.7471,-89.4897,15941,Plant breeder/geneticist,1953-08-03,352623172146,adults_50up_female_urban.json,10ad74288e6f4cfa74296c49ba413ce5,2023-01-20,23:18:23,1674253103,home,1.76,0,fraud_Kutch-Ferry,33.91768,-88.509467,3,3,13,7256,5,0,4,0,67.78,20.3,54.96,3152.19,69573.14,315201.35,2,9,11,41
650-10-1651,2277034756016425,James,Turner,M,4620 Suzanne Village Apt. 546,Minneapolis,MN,55430,45.0639,-93.3022,1022298,Writer,2000-02-08,767550148858,young_adults_male_urban.json,e8af48474172b8b38f1f28c618f40e9f,2022-05-16,00:15:10,1652656510,gas_transport,76.81,0,"fraud_Connelly, Reichert and Fritsch",44.820177,-92.748518,2,3,9,43164,11,0,0,0,81.43,39.48,1.85,1204.98,10900.69,504476.08,4,11,13,16
745-79-8336,6011393693061874,Catherine,Mcdonald,F,2601 Billy Lodge Suite 994,Van Wert,OH,45891,40.8689,-84.5904,15275,Magazine features editor,1975-07-24,530317425779,adults_2550_female_urban.json,8bac35ae6e7c2c7168a507b312389c00,2022-10-27,17:16:29,1666887389,shopping_pos,31.09,0,fraud_Morissette PLC,41.523242,-83.924244,6,11,20,20290,16,0,3,0,46.59,31.27,46.91,3317.96,51403.61,416269.12,2,8,14,36
126-66-2500,3587338068301810,Lisa,Phillips,F,5375 Carrie Rest,Lower Kalskag,AK,99626,61.5138,-160.36,282,Herpetologist,1976-01-04,70523738783,adults_2550_female_rural.json,96c0d443598769a12a2552324974b3bc,2022-09-04,16:12:49,1662304369,misc_pos,135.95,0,fraud_Flatley Group,60.74353,-161.157839,4,5,10,33216,9,0,6,1,36.35,4.03,61.27,4279.17,7036.0,241782.65,5,5,20,35
616-62-9025,6011066672044208,Jessica,Lee,F,644 Jacob Underpass Suite 816,Muskogee,OK,74403,35.7411,-95.3449,48185,Chief Financial Officer,1958-03-28,186911282196,adults_50up_female_urban.json,8711970b3c0c755f0f21ec2421e58894,2022-08-18,10:42:23,1660815743,misc_pos,86.06,0,"fraud_Lehner, Reichert and Mills",35.624589,-95.898251,4,9,18,46104,16,0,3,0,59.53,77.77,56.59,4419.96,6254.85,623345.06,6,7,7,8
287-99-1588,4750988986457,Janet,Todd,F,36849 Garcia Haven,Williamston,SC,29697,34.6206,-82.511,12207,Diagnostic radiographer,1975-01-04,314041785631,adults_2550_female_urban.json,fef102687c93f50e649be008b0d377ad,2022-06-10,05:39:39,1654835979,grocery_net,10.3,0,fraud_Funk Group,34.263906,-82.279938,2,3,9,52270,18,0,4,0,74.93,58.2,15.75,2889.8,35247.61,1002075.62,5,6,9,47
742-72-5332,3528124496379780,Tara,Baker,F,766 Bradley Island Suite 615,Houston,TX,77004,29.7247,-95.3625,2906700,Materials engineer,1996-06-20,798867002259,adults_2550_female_urban.json,5a31c927f3b45102470cb02ac1cd32a8,2022-08-17,16:02:22,1660748542,misc_pos,41.43,0,"fraud_Terry, Johns and Bins",29.532335,-95.913068,0,3,12,67075,5,0,2,0,16.26,61.17,19.16,399.45,19873.4,898294.24,5,8,22,19
